Movie_Rank,Movie_Title,Movie_Description,Movie_Release_Year,Movie_Review_Rating,Movie_Rating_Count,Movie_Content_Rating,Movie_Genres,Movie_Runtime_Duration,Movie_Runtime_Duration_Minutes,Movie_Link,Movie_Title_Number,Movie_Image_URL
130,Green Book,A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.,N/A,8.2,644657,PG-13,"Biography, Comedy, Drama",PT2H10M,130,https://www.imdb.com/title/tt6966692/,tt6966692,https://m.media-amazon.com/images/M/MV5BNDU5YTNmMmItN2QxNy00OGQ0LTg5MTctNzFmYjEzZjcwN2UwXkEyXkFqcGc@._V1_.jpg
131,Taxi Driver,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.",N/A,8.2,987462,R,"Crime, Drama",PT1H54M,114,https://www.imdb.com/title/tt0075314/,tt0075314,https://m.media-amazon.com/images/M/MV5BZDNhMGYwM2UtMTdlZS00MGQ1LWI2YzAtODY5YWI1MjYyNzRmXkEyXkFqcGc@._V1_.jpg
132,Batman Begins,"After witnessing his parents&apos; death, billionaire Bruce Wayne learns the art of fighting to confront injustice. When he returns to Gotham as Batman, he must stop a secret society that intends to destroy the city.",N/A,8.2,1658171,PG-13,"Action, Crime, Drama",PT2H20M,140,https://www.imdb.com/title/tt0372784/,tt0372784,https://m.media-amazon.com/images/M/MV5BODIyMDdhNTgtNDlmOC00MjUxLWE2NDItODA5MTdkNzY3ZTdhXkEyXkFqcGc@._V1_.jpg
133,The Truman Show,An insurance salesman begins to suspect that his whole life is actually some sort of reality TV show.,N/A,8.2,1299025,PG,"Comedy, Drama",PT1H43M,103,https://www.imdb.com/title/tt0120382/,tt0120382,https://m.media-amazon.com/images/M/MV5BNzA3ZjZlNzYtMTdjMy00NjMzLTk5ZGYtMTkyYzNiOGM1YmM3XkEyXkFqcGc@._V1_.jpg
134,Per qualche dollaro in più,Two bounty killers with similar intentions but different motivations team up to track down a psychotic Mexican outlaw before he and his gang can carry out an audacious bank robbery.,N/A,8.2,291155,R,"Drama, Western",PT2H12M,132,https://www.imdb.com/title/tt0059578/,tt0059578,https://m.media-amazon.com/images/M/MV5BNTRmOTcyYmYtMTIwNi00ZGYyLTk4YjYtZGJlZTgwZGY0NGQyXkEyXkFqcGc@._V1_.jpg
135,Judgment at Nuremberg,"Fictionalized depiction of the 1947 Judges&apos; Trial, the third of 12 trials of Nazi war criminals conducted by the American occupying forces in Nuremberg, Germany, in which former judges of Nazi Germany were tried for their actions.",N/A,8.3,92727,Approved,"Drama, War",PT2H59M,179,https://www.imdb.com/title/tt0055031/,tt0055031,https://m.media-amazon.com/images/M/MV5BNDc2ODQ5NTE2MV5BMl5BanBnXkFtZTcwODExMjUyNA@@._V1_.jpg
136,Some Like It Hot,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",N/A,8.2,297169,Approved,"Comedy, Music, Romance",PT2H1M,121,https://www.imdb.com/title/tt0053291/,tt0053291,https://m.media-amazon.com/images/M/MV5BZTllZDYyNjEtY2RmMS00NmJhLWI4ODAtMTQ0NWFiZTJhZjA0XkEyXkFqcGc@._V1_.jpg
137,Shutter Island,Two US marshals are sent to a mental institution on an inhospitable island in order to investigate the disappearance of a patient.,N/A,8.2,1564621,R,"Drama, Mystery, Thriller",PT2H18M,138,https://www.imdb.com/title/tt1130884/,tt1130884,https://m.media-amazon.com/images/M/MV5BN2FjNWExYzEtY2YzOC00YjNlLTllMTQtNmIwM2Q1YzBhOWM1XkEyXkFqcGc@._V1_.jpg
138,The Kid,"The Tramp cares for an abandoned child, but events put their relationship in jeopardy.",N/A,8.2,142305,Passed,"Comedy, Drama, Family",PT1H8M,68,https://www.imdb.com/title/tt0012349/,tt0012349,https://m.media-amazon.com/images/M/MV5BNjkxMzY1NTQtN2YwOS00NmIwLTlkNTMtMjNkMzk1ZTk3ZDU2XkEyXkFqcGc@._V1_.jpg
139,The Father,"A man refuses all assistance from his daughter as he ages. When he tries to understand what is happening around him, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",N/A,8.2,216642,PG-13,"Drama, Mystery",PT1H37M,97,https://www.imdb.com/title/tt10272386/,tt10272386,https://m.media-amazon.com/images/M/MV5BYzUxMDAyMDAtNzIyZi00OGQ1LTllMjEtYzRjOThkZTUxNTliXkEyXkFqcGc@._V1_.jpg
140,Jurassic Park,"An industrialist invites some experts to visit his theme park of cloned dinosaurs. After a power failure, the creatures run loose, putting everyone&apos;s lives, including his grandchildren&apos;s, in danger.",N/A,8.2,1132907,PG-13,"Action, Adventure, Sci-Fi",PT2H7M,127,https://www.imdb.com/title/tt0107290/,tt0107290,https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_.jpg
141,All About Eve,A seemingly timid but secretly ruthless ingénue insinuates herself into the lives of an aging Broadway star and her circle of theater friends.,N/A,8.2,145788,Approved,Drama,PT2H18M,138,https://www.imdb.com/title/tt0042192/,tt0042192,https://m.media-amazon.com/images/M/MV5BOTM4ZjUzOGUtYzdlZi00ZmM5LTk5NTEtMjQxNDVmOTc5NWNlXkEyXkFqcGc@._V1_.jpg
142,There Will Be Blood,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",N/A,8.2,676747,R,Drama,PT2H38M,158,https://www.imdb.com/title/tt0469494/,tt0469494,https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_.jpg
143,The Sixth Sense,"After being shot by a resentful former patient whom he failed to help, a Philadelphia child psychologist seeks redemption by treating a young boy with a disturbing secret.",N/A,8.2,1106947,PG-13,"Drama, Mystery, Thriller",PT1H47M,107,https://www.imdb.com/title/tt0167404/,tt0167404,https://m.media-amazon.com/images/M/MV5BZWQ2OTY0M2UtMTQxNC00MmIzLTllNDQtNDQ0MTQyYzI2M2ZiXkEyXkFqcGc@._V1_.jpg
144,Ran,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",N/A,8.2,145517,R,"Action, Drama, War",PT2H40M,160,https://www.imdb.com/title/tt0089881/,tt0089881,https://m.media-amazon.com/images/M/MV5BZDk2NDY5YjktMjEyMC00OTJhLTkzM2EtY2Q4Y2RjYzc2Yjk4XkEyXkFqcGc@._V1_.jpg
145,Casino,"In Las Vegas, two best friends--a casino executive and a Mafia enforcer--compete for a gambling empire and a fast-living, fast-loving socialite.",N/A,8.2,597438,R,"Crime, Drama",PT2H58M,178,https://www.imdb.com/title/tt0112641/,tt0112641,https://m.media-amazon.com/images/M/MV5BMDRlZWZjZjYtYzY2NS00ZWVjLTkwYzAtZTA2ZDAzMGRiYmYwXkEyXkFqcGc@._V1_.jpg
146,Top Gun: Maverick,"The story involves Maverick confronting his past while training a group of younger Top Gun graduates, including the son of his deceased best friend, for a dangerous mission.",N/A,8.2,791346,PG-13,"Action, Drama",PT2H10M,130,https://www.imdb.com/title/tt1745960/,tt1745960,https://m.media-amazon.com/images/M/MV5BMDBkZDNjMWEtOTdmMi00NmExLTg5MmMtNTFlYTJlNWY5YTdmXkEyXkFqcGc@._V1_.jpg
147,No Country for Old Men,Violence and mayhem ensue after a hunter stumbles upon the aftermath of a drug deal gone wrong and over two million dollars in cash near the Rio Grande.,N/A,8.2,1134563,R,"Crime, Drama, Thriller",PT2H2M,122,https://www.imdb.com/title/tt0477348/,tt0477348,https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_.jpg
148,The Thing,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,N/A,8.2,503406,R,"Horror, Mystery, Sci-Fi",PT1H49M,109,https://www.imdb.com/title/tt0084787/,tt0084787,https://m.media-amazon.com/images/M/MV5BYTA3NDU5MWEtNTk4Yy00ZDNkLThmZTQtMjU3ZGVhYzAyMzU4XkEyXkFqcGc@._V1_.jpg
149,Unforgiven,Retired Old West gunslinger Will Munny reluctantly takes on one last job to avenge an injustice with the help of his old partner and a young would-be gunman calling himself &quot;The Schofield Kid&quot;.,N/A,8.2,457335,R,"Drama, Western",PT2H10M,130,https://www.imdb.com/title/tt0105695/,tt0105695,https://m.media-amazon.com/images/M/MV5BNmZmMzM3YWMtZjg5Yi00M2MxLTg3ZGItNGU4YjQxNDAxM2Q4XkEyXkFqcGc@._V1_.jpg
150,El laberinto del fauno,"In 1944 Spain, a girl is sent to live with her ruthless stepfather. During the night, she meets a fairy who takes her to an old faun. He tells her she&apos;s a princess, but must prove her royalty by surviving three gruesome tasks.",N/A,8.2,728564,R,"Drama, Fantasy, War",PT1H58M,118,https://www.imdb.com/title/tt0457430/,tt0457430,https://m.media-amazon.com/images/M/MV5BOTc1NTAxMWItMWFlNy00MmU2LTkwMTMtNzMwOTg5OTQ5YTFiXkEyXkFqcGc@._V1_.jpg
151,Kill Bill: Vol. 1,"After waking from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",N/A,8.2,1259758,R,"Action, Crime, Thriller",PT1H51M,111,https://www.imdb.com/title/tt0266697/,tt0266697,https://m.media-amazon.com/images/M/MV5BZmMyYzJlZmYtY2I3NC00NjAyLTkyZWItZjdjZDI1YTYyYTEwXkEyXkFqcGc@._V1_.jpg
152,A Beautiful Mind,"A mathematical genius, John Nash made an astonishing discovery early in his career and stood on the brink of international acclaim. But the handsome and arrogant Nash soon found himself on a harrowing journey of self-discovery.",N/A,8.2,1027644,PG-13,"Biography, Drama, Mystery",PT2H15M,135,https://www.imdb.com/title/tt0268978/,tt0268978,https://m.media-amazon.com/images/M/MV5BNzljZTk5ZDgtZTQ1Zi00NTM4LThlOGUtZDk2MGM4NDQ4NWQyXkEyXkFqcGc@._V1_.jpg
153,Prisoners,A desperate father takes the law into his own hands after police fail to find two kidnapped girls.,N/A,8.2,882895,R,"Crime, Drama, Mystery",PT2H33M,153,https://www.imdb.com/title/tt1392214/,tt1392214,https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_.jpg
154,The Treasure of the Sierra Madre,Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,N/A,8.2,138335,Approved,"Adventure, Drama, Western",PT2H6M,126,https://www.imdb.com/title/tt0040897/,tt0040897,https://m.media-amazon.com/images/M/MV5BOWM1YjFmODEtMWNhMC00YmI1LWI0Y2EtYzg0YTBhZWI4ODE3XkEyXkFqcGc@._V1_.jpg
155,Yôjinbô,A crafty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.,N/A,8.2,138984,Not Rated,"Action, Drama, Thriller",PT1H50M,110,https://www.imdb.com/title/tt0055630/,tt0055630,https://m.media-amazon.com/images/M/MV5BYzFkODA1N2QtY2UyMC00NTMwLWEyNzctMmE3YjIzNzE1MzY4XkEyXkFqcGc@._V1_.jpg
156,Finding Nemo,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.",N/A,8.2,1168626,G,"Animation, Adventure, Comedy",PT1H40M,100,https://www.imdb.com/title/tt0266543/,tt0266543,https://m.media-amazon.com/images/M/MV5BMTc5NjExNTA5OV5BMl5BanBnXkFtZTYwMTQ0ODY2._V1_.jpg
157,Hauru no ugoku shiro,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",N/A,8.2,488769,PG,"Animation, Adventure, Family",PT1H59M,119,https://www.imdb.com/title/tt0347149/,tt0347149,https://m.media-amazon.com/images/M/MV5BMTY1OTg0MjE3MV5BMl5BanBnXkFtZTcwNTUxMTkyMQ@@._V1_.jpg
158,The Great Escape,Allied officers in a German prisoner of war camp during World War II make a daring plan for a mass escape by hundreds of POWs hoping to draw German personnel and resources away from combat operations.,N/A,8.2,270642,Approved,"Adventure, Drama, Thriller",PT2H52M,172,https://www.imdb.com/title/tt0057115/,tt0057115,https://m.media-amazon.com/images/M/MV5BMDRhNmJjMzEtMWU5MC00YmEyLTg3ZmYtNzYxZTI1ZGU4ZjI1XkEyXkFqcGc@._V1_.jpg
159,Monty Python and the Holy Grail,"King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles.",N/A,8.2,591225,PG,"Adventure, Comedy, Fantasy",PT1H31M,91,https://www.imdb.com/title/tt0071853/,tt0071853,https://m.media-amazon.com/images/M/MV5BYWY4YmUzZmUtMzQ0ZS00N2Y2LWJlODQtN2IwMDc1MWQwMmU3XkEyXkFqcGc@._V1_.jpg
160,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.",N/A,8.2,274797,PG,"Biography, Drama",PT2H4M,124,https://www.imdb.com/title/tt0080678/,tt0080678,https://m.media-amazon.com/images/M/MV5BMGE3MDZhNmMtMmUxZS00MDJmLTgxYmQtOGU4ODU0Y2JmNDI1XkEyXkFqcGc@._V1_.jpg
161,Dial M for Murder,"A London playboy plots the perfect murder of his rich, unfaithful Wife.",N/A,8.2,199386,PG,"Crime, Drama, Mystery",PT1H45M,105,https://www.imdb.com/title/tt0046912/,tt0046912,https://m.media-amazon.com/images/M/MV5BZmYzNDgzYjgtNmU3Ny00YzUxLWE3OWUtMjIxZmNkYTVhNDZmXkEyXkFqcGc@._V1_.jpg
162,Klaus,"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg&apos;s new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.",N/A,8.2,217151,PG,"Animation, Adventure, Comedy",PT1H36M,96,https://www.imdb.com/title/tt4729430/,tt4729430,https://m.media-amazon.com/images/M/MV5BZDA4ODhlMzctNGRmYi00NmViLTkxZGYtZjRkNGQ5YzYwYWVlXkEyXkFqcGc@._V1_.jpg
163,Gone with the Wind,A sheltered and manipulative Southern belle and a roguish profiteer face off in a turbulent romance as the society around them crumbles with the end of slavery and is rebuilt during the Civil War and Reconstruction periods.,N/A,8.2,348602,G,"Drama, Romance, War",PT3H58M,238,https://www.imdb.com/title/tt0031381/,tt0031381,https://m.media-amazon.com/images/M/MV5BYmYxZTE3YzMtYmE2Yy00NmFlLTkzYTAtYTAzN2IzNDFkN2E0XkEyXkFqcGc@._V1_.jpg
164,Chinatown,"A private detective hired to expose an adulterer in 1930s Los Angeles finds himself caught up in a web of deceit, corruption, and murder.",N/A,8.1,367577,R,"Drama, Mystery, Thriller",PT2H10M,130,https://www.imdb.com/title/tt0071315/,tt0071315,https://m.media-amazon.com/images/M/MV5BNmRmZTE0NmUtZjhiZi00MzQ3LTk3ZjctN2Q3ODYzY2U3MDk3XkEyXkFqcGc@._V1_.jpg
165,El secreto de sus ojos,"A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases, and for his unreciprocated love with his superior--both of which still haunt him decades later.",N/A,8.2,234720,R,"Drama, Mystery, Romance",PT2H9M,129,https://www.imdb.com/title/tt1305806/,tt1305806,https://m.media-amazon.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@._V1_.jpg
166,"Lock, Stock and Two Smoking Barrels","When four small-time criminals lose a rigged poker game against a London kingpin, he gives them one week to settle their enormous debt.",N/A,8.1,638006,R,"Comedy, Crime",PT1H47M,107,https://www.imdb.com/title/tt0120735/,tt0120735,https://m.media-amazon.com/images/M/MV5BMmY1M2M5ZmMtYzllZC00YzAxLTk4MjktZDJkNjA1MTUwMGQ4XkEyXkFqcGc@._V1_.jpg
167,Rashômon,"The rape of a bride and the murder of her samurai husband are recalled from the perspectives of a bandit, the bride, the samurai&apos;s ghost and a woodcutter.",N/A,8.2,191021,Not Rated,"Crime, Drama, Mystery",PT1H28M,88,https://www.imdb.com/title/tt0042876/,tt0042876,https://m.media-amazon.com/images/M/MV5BZDlkYjViMDAtYjkxNy00ZDk1LWE5MmUtNDc4NDU3ZWJmOTYzXkEyXkFqcGc@._V1_.jpg
168,V for Vendetta,"In a future British dystopian society, a shadowy freedom fighter, known only by the alias of &quot;V&quot;, plots to overthrow the tyrannical government - with the help of a young woman.",N/A,8.1,1220753,R,"Action, Drama, Sci-Fi",PT2H12M,132,https://www.imdb.com/title/tt0434409/,tt0434409,https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_.jpg
169,Inside Out,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",N/A,8.1,876165,PG,"Animation, Adventure, Comedy",PT1H35M,95,https://www.imdb.com/title/tt2096673/,tt2096673,https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_.jpg
170,"Three Billboards Outside Ebbing, Missouri",A mother personally challenges the local authorities to solve her daughter&apos;s murder when they fail to catch the culprit.,N/A,8.1,587408,R,"Comedy, Crime, Drama",PT1H55M,115,https://www.imdb.com/title/tt5027774/,tt5027774,https://m.media-amazon.com/images/M/MV5BMjI0ODcxNzM1N15BMl5BanBnXkFtZTgwMzIwMTEwNDI@._V1_.jpg
171,Catch Me If You Can,"Barely 17 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",N/A,8.1,1176970,PG-13,"Biography, Crime, Drama",PT2H21M,141,https://www.imdb.com/title/tt0264464/,tt0264464,https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_.jpg
172,Trainspotting,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out despite the allure of drugs and the influence of friends.",N/A,8.1,753488,R,"Crime, Drama",PT1H33M,93,https://www.imdb.com/title/tt0117951/,tt0117951,https://m.media-amazon.com/images/M/MV5BYmVkNGJkMzQtYWQwOS00OTZmLThjODQtZjNjNzllYzRiNTE0XkEyXkFqcGc@._V1_.jpg
173,The Bridge on the River Kwai,"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it.",N/A,8.1,243658,PG,"Adventure, Drama, War",PT2H41M,161,https://www.imdb.com/title/tt0050212/,tt0050212,https://m.media-amazon.com/images/M/MV5BNzdkYmU2YmItNmZiYy00OWQyLTg0YWYtZmUxM2U3YTRiNTQ1XkEyXkFqcGc@._V1_.jpg
174,Raging Bull,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",N/A,8.1,398142,R,"Biography, Drama, Sport",PT2H9M,129,https://www.imdb.com/title/tt0081398/,tt0081398,https://m.media-amazon.com/images/M/MV5BMjlkYmYyZWQtNTZkOS00ZjA0LWEwNWUtNzE2ZGNiYjg0MjA2XkEyXkFqcGc@._V1_.jpg
175,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island&apos;s animals and cares for an orphaned baby goose.",N/A,8.2,187583,PG,"Animation, Adventure, Family",PT1H42M,102,https://www.imdb.com/title/tt29623480/,tt29623480,https://m.media-amazon.com/images/M/MV5BZWNiZjVlZTUtNGUwYi00MjJmLTg2MDctNWEzYTJiMzY1ODc4XkEyXkFqcGc@._V1_.jpg
176,Fargo,Minnesota car salesman Jerry Lundegaard&apos;s inept crime falls apart due to his and his henchmen&apos;s bungling and the persistent police work of the quite pregnant Marge Gunderson.,N/A,8.1,761380,R,"Crime, Drama, Thriller",PT1H38M,98,https://www.imdb.com/title/tt0116282/,tt0116282,https://m.media-amazon.com/images/M/MV5BNjg4MWE0MjEtODFhNy00MjA5LTg5ODktMzgwNWFmZTAwNjBlXkEyXkFqcGc@._V1_.jpg
177,Harry Potter and the Deathly Hallows: Part 2,"As the battle between the forces of good and evil in the wizarding world escalates, Harry Potter draws ever closer to his final confrontation with Voldemort.",N/A,8.1,1005769,PG-13,"Adventure, Family, Fantasy",PT2H10M,130,https://www.imdb.com/title/tt1201607/,tt1201607,https://m.media-amazon.com/images/M/MV5BOTA1Mzc2N2ItZWRiNS00MjQzLTlmZDQtMjU0NmY1YWRkMGQ4XkEyXkFqcGc@._V1_.jpg
178,Warrior,"The youngest son of an alcoholic former boxer returns home, where he&apos;s trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",N/A,8.1,517436,PG-13,"Action, Drama, Sport",PT2H20M,140,https://www.imdb.com/title/tt1291584/,tt1291584,https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_.jpg
179,Gran Torino,"After a Hmong teenager tries to steal his prized 1972 Gran Torino, a disgruntled, prejudiced Korean War veteran seeks to redeem both the boy and himself.",N/A,8.1,843658,R,Drama,PT1H56M,116,https://www.imdb.com/title/tt1205489/,tt1205489,https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_.jpg
180,Million Dollar Baby,"Frankie, an ill-tempered old coach, reluctantly agrees to train aspiring boxer Maggie. Impressed with her determination and talent, he helps her become the best and the two soon form a close bond.",N/A,8.1,750106,PG-13,"Drama, Sport",PT2H12M,132,https://www.imdb.com/title/tt0405159/,tt0405159,https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_.jpg
181,Ben-Hur,"A Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, but it&apos;s not long before he regains his freedom and comes back for revenge.",N/A,8.1,265069,G,"Adventure, Drama",PT3H32M,212,https://www.imdb.com/title/tt0052618/,tt0052618,https://m.media-amazon.com/images/M/MV5BNjg2M2E1YzYtOThmMC00NjAyLWI5MzgtMDEwOGFiODdlOGUzXkEyXkFqcGc@._V1_.jpg
182,Mad Max: Fury Road,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshipper and a drifter named Max.",N/A,8.1,1173498,R,"Action, Adventure, Sci-Fi",PT2H,120,https://www.imdb.com/title/tt1392190/,tt1392190,https://m.media-amazon.com/images/M/MV5BZDRkODJhOTgtOTc1OC00NTgzLTk4NjItNDgxZDY4YjlmNDY2XkEyXkFqcGc@._V1_.jpg
183,Tonari no Totoro,"When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.",N/A,8.1,412299,G,"Animation, Comedy, Family",PT1H26M,86,https://www.imdb.com/title/tt0096283/,tt0096283,https://m.media-amazon.com/images/M/MV5BYWM3MDE3YjEtMzIzZC00ODE5LTgxNTItNmUyMTBkM2M2NmNiXkEyXkFqcGc@._V1_.jpg
184,Barry Lyndon,An Irish rogue wins the heart of a rich widow and assumes her dead husband&apos;s aristocratic position in 18th-century England.,N/A,8.1,195552,PG,"Adventure, Drama, War",PT3H5M,185,https://www.imdb.com/title/tt0072684/,tt0072684,https://m.media-amazon.com/images/M/MV5BNmM2MGQ5Y2UtYzA3ZC00ZDJlLTkwNDYtMjBmZGExZDJiN2RlXkEyXkFqcGc@._V1_.jpg
185,Dead Poets Society,"Maverick teacher John Keating returns in 1959 to the prestigious New England boys&apos; boarding school where he was once a star student, using poetry to embolden his pupils to new heights of self-expression.",N/A,8.1,598185,PG,"Comedy, Drama",PT2H8M,128,https://www.imdb.com/title/tt0097165/,tt0097165,https://m.media-amazon.com/images/M/MV5BMDYwNGVlY2ItMWYxMS00YjZiLWE5MTAtYWM5NWQ2ZWJjY2Q3XkEyXkFqcGc@._V1_.jpg
186,Bacheha-ye aseman,"After a boy loses his sister&apos;s pair of shoes, he goes on a series of adventures in order to find them. When he can&apos;t, he tries a new way to &quot;win&quot; a new pair.",N/A,8.2,86790,PG,"Drama, Family, Sport",PT1H29M,89,https://www.imdb.com/title/tt0118849/,tt0118849,https://m.media-amazon.com/images/M/MV5BZWZlMjNhNzgtZGRhOS00Y2U5LThjOTctODNjZTI0ZTBiYzBhXkEyXkFqcGc@._V1_.jpg
187,Hacksaw Ridge,"World War II American Army Medic Desmond T. Doss, serving during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.",N/A,8.1,644667,R,"Biography, Drama, History",PT2H19M,139,https://www.imdb.com/title/tt2119532/,tt2119532,https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_.jpg
188,Spider-Man: No Way Home,"With Spider-Man&apos;s identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear.",N/A,8.2,964319,PG-13,"Action, Adventure, Fantasy",PT2H28M,148,https://www.imdb.com/title/tt10872600/,tt10872600,https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_.jpg
189,The Grand Budapest Hotel,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel&apos;s glorious years under an exceptional concierge.",N/A,8.1,933990,R,"Comedy, Drama",PT1H39M,99,https://www.imdb.com/title/tt2278388/,tt2278388,https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_.jpg
190,12 Years a Slave,"In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.",N/A,8.1,768694,R,"Biography, Drama, History",PT2H14M,134,https://www.imdb.com/title/tt2024544/,tt2024544,https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_.jpg
191,Before Sunrise,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",N/A,8.1,362583,R,"Comedy, Drama, Romance",PT1H41M,101,https://www.imdb.com/title/tt0112471/,tt0112471,https://m.media-amazon.com/images/M/MV5BZDZhZmI1ZTUtYWI3NC00NTMwLTk3NWMtNDc0OGNjM2I0ZjlmXkEyXkFqcGc@._V1_.jpg
192,Blade Runner,A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,N/A,8.1,858589,R,"Action, Drama, Sci-Fi",PT1H57M,117,https://www.imdb.com/title/tt0083658/,tt0083658,https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_.jpg
193,Salinui chueok,"In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.",N/A,8.1,246166,Not Rated,"Crime, Drama, Mystery",PT2H12M,132,https://www.imdb.com/title/tt0353969/,tt0353969,https://m.media-amazon.com/images/M/MV5BYmRjOWE5NmMtYTdkYS00ODFlLWJiMTMtYzE2NDZlZjlkZDQ0XkEyXkFqcGc@._V1_.jpg
194,Gone Girl,The husband of a missing woman becomes the chief suspect in her disappearance.,N/A,8.1,1129532,R,"Drama, Mystery, Thriller",PT2H29M,149,https://www.imdb.com/title/tt2267998/,tt2267998,https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_.jpg
